RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01
2207,Coconino County,Arizona,425,329100,329800,308900,304900,289000,291300,288900,288100,297700,297400,302400,293000,304600,311400,303300,286400,266300,266400,264600,274800,264100,257900,258100,268800,270100,262400,249100,250300,242800,245600,244100,236900,224200,223400,231100,237600,223100,219700,217000,215800,233000,231000,237400,254000,255400,256000,220700,225700,224200,228400,215400,214700,222100,230300,230800,227200,224000,233800,233700,244400,237500,231400,232100,245300,252700,256700,254300,260700,259800,263400,251000,251000,248600,260500,260800,265000,270400,285400,282000,274700,268600,267500,272400,281100,281700,283000,275100,272500,272700,267800,276300,279700,281200,292700,296300,297600,289100,292700,295700,292400,291000,298900,299900,298800,303500,310000,307400,311500,316700,323500,317500,318700,325400,328000,331500,331600,327900,328100,332200,339600,345500,352000,359100,355600,346900,335100,334800,342700,352000,350000,339800,354000,355900,372000,358300,367000,365600,367500,368000,352900,360900,,
2401,Marathon County,Wisconsin,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123300,113800,113200,113000,119700,120600,116800,112900,112400,115400,116300,115800,113400,118300,123200,126100,125500,122400,121800,124400,120400,128200,120000,123900,119300,123500,121500,120400,122800,126500,132800,136000,138100,140100,139100,139200,129900,131200,134300,135300,134000,134600,138100,139100,137400,139600,144900,152500,163400,160100,153100,142300,147000,144500,143300,136600,135600,131100,134200,160300,172500,177200,160200,154800,151200,152300,150300,149400,140100,144200,
1289,Orange County,North Carolina,427,276000,253700,233300,223700,226200,220500,233700,245900,234400,213200,201400,228700,230900,232100,216400,222800,224800,225600,236500,240400,239800,238300,247900,276900,271900,258900,234700,243800,255300,257200,257800,244100,237800,226100,249400,280800,286200,278800,250300,252400,250200,231300,235600,224000,233000,210100,203100,226900,241600,252200,233700,231200,233800,234200,238600,225100,253500,247800,259900,242800,246400,236300,230800,233100,251300,252700,253600,245500,246300,242300,243700,240800,235600,241300,243100,247600,229400,229400,228400,245100,249100,262200,279200,288400,286600,274100,269800,267300,263500,246900,249600,257800,274500,271400,257200,283500,291800,299200,280600,275500,280600,279200,281500,273500,258200,258800,268500,270900,264100,264600,267100,268100,262000,268900,273100,283800,305600,299500,295800,291500,299800,295000,280200,285800,293600,290900,285000,282800,293000,294400,288300,301800,313900,331100,311700,302600,296100,301700,310300,303200,309900,299300,
1854,Lebanon County,Pennsylvania,428,146100,142900,149200,138900,141600,139400,140000,138800,134600,131200,122500,122900,131100,138700,146700,141700,143600,135900,136700,134600,137800,136900,145900,144400,151700,148500,151900,149900,147400,142000,138700,134700,141600,139800,146600,136000,131700,125000,133600,141000,145100,136800,130800,124900,128200,133400,135100,133900,137600,137800,143800,135800,144600,140000,142300,132700,129800,129600,135600,143000,146200,143800,146100,150900,152100,146000,141400,141700,142600,146700,145400,144400,142300,141800,140400,135200,138700,139600,139600,130100,134200,133400,147400,141000,152000,146800,149700,141200,138200,139100,139400,138200,135900,135400,136800,132000,132100,133800,140200,140500,140900,141900,142100,143600,145000,146200,146200,146700,148600,149500,153300,154000,152700,150800,149800,146700,147500,148900,155500,150100,151000,150000,155100,154700,157400,156600,157100,155400,156700,159400,163200,160900,162900,161100,171000,168400,166400,161300,163700,163700,162200,159200,
1671,Douglas County,Georgia,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142900,147300,145500,146800,149500,150700,154700,153300,154900,155500,159100,160500,164400,168600,168900,169000,166300,171700,169900,171400,170800,172400,172800,172000,174100,176800,174500,184800,181800,
3077,Washington County,Wisconsin,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197600,196100,194200,188700,198800,200300,198900,189000,188400,192100,199700,195600,201600,188500,192800,193800,198600,195700,193200,192500,199500,197000,197200,200200,197100,206100,202100,203800,203000,202000,196000,225600,234200,248600,226700,221900,221500,218500,218800,221700,215800,218400,217200,242100,242900,251100,236800,244900,237700,231100,229900,230800,231800,238600,245300,266600
1901,Madison County,Indiana,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60500,73600,76800,80800,68700,70700,69000,79200,76700,78200,75800,72900,71100,70800,72400,72500,71900,74300,74400,74700,72200,70300,71200,73900,77100,83600,84100,80900,74600,65400,66500,65600,76200,79800,84100,87600,86900,84900,81700,82000,85300,84500,85400,86800,89400,87400,85400,81500,83300,81900,83300,85900,80900,79600,81900,91200,94100,96000,96700,100900,97700,99800,97900,99500,98100,107600,107400,106200,99300,98600,99700,100400,103400,106500,109600,100600,94600,87500,103400,109600,116100,110900,108800,106900,109100,121400,122600,117100,114300
1992,Rapides Parish,Louisiana,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143600,140900,142300,145800,148100,150900,155400,157500,159300,158200,158600,157700,151100,149200,151700,154100,153400,152900,150100,144200,145700,153500,166800,162900,150200,143100,138300,143100,144900,146300,153500,
2524,Sandoval County,New Mexico,433,170400,173900,182100,190400,188300,181000,169700,166600,170300,174800,177800,185700,192700,190600,176600,169200,165700,167300,163900,166000,170600,172800,174300,174200,175700,177300,171300,171500,169400,172700,169100,175900,180200,183400,173000,164300,158400,163500,159500,159200,159800,163300,166200,167300,166800,165100,162600,166300,167800,172100,173800,178100,176300,174700,166700,167400,169600,170400,160900,158700,165200,169200,164400,153900,150800,158500,165300,164600,159500,167000,172900,173300,162800,160300,161100,161500,165500,168300,166500,167000,168400,173900,170500,165500,165100,162700,161100,164400,168300,168700,169800,171500,172500,167100,172400,178300,180000,175700,177500,176900,176700,173700,173300,177600,177200,182500,182700,185200,185200,185800,186500,190200,187700,187400,186300,189700,190600,189700,186000,185200,184600,191200,198800,202000,204300,199500,197000,186800,191500,191400,198000,197600,200700,208000,211800,220300,223200,220600,215600,210500,217600,222100,221000
2712,Guadalupe County,Texas,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152500,152100,154600,160100,160500,158300,162800,160900,160000,151300,155900,160300,162300,158700,158000,161400,160600,160600,163700,162300,161300,157300,159300,159100,158200,162200,168200,169300,168900,167600,169100,168700,170200,171300,174000,174000,175100,176100,177200,178600,180100,182600,184600,183100,183500,184200,189100,189900,190400,190200,191000,191500,190600,189300,187400,187600,188100,190800,192400,194100,195000,196000,198900,202300,204000,203700,203000,204000,204600,204500,204500,206500,208000,210300,210700,212500,213400,214900,215400,217200,215300,218600,219500,225600,225400,224200,222100,220900,216600,215700,217900,225700,225800,227300,224200,225400,225600,226400,231800,231100,232100,230200,227600,226000,225200
1423,Taylor County,Texas,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114800,123100,127100,127500,127500,121200,122400,122500,122700,124300,122600,125000,125900,129100,137200,137900,135500,127900,130900,135000,131100,130700,132100,135700,135000,135100,139900,143500,144800,144900,142500,142200,140800,138000,137300,138500,143400,147700,146600,145600,141200,141400,138700,140100,143700,149500,150300,147100,144000,143900,144800,145700,146600,146900,146900,144600,142900,140900,143900,151900,155700,153000,141400,138900,143000,154500,159400,161700,152100,152700,148800,158300,161200,167800,166700,169400,169400,176900,177700,173500,168100
1634,Cochise County,Arizona,436,180000,169200,170400,164900,176700,174200,168800,162000,154800,150500,147200,144700,160100,160200,168500,168700,173100,172400,169600,167200,166500,159900,159200,159500,157100,158800,157700,161900,151800,147100,148400,149400,144000,134300,136100,139100,136700,129400,131200,130900,136700,133900,135000,132300,141700,144200,134300,122800,120000,127200,129400,130900,140100,132800,135400,127700,142400,137200,135000,118100,116300,118800,124500,125900,122900,124200,123900,113700,116200,114700,124700,124300,128300,133700,136000,135300,130400,119400,123500,126000,134000,128400,125500,123700,127000,123300,123900,121700,127000,128900,126300,126200,126100,134500,137500,141000,132500,124700,119300,118400,122500,126200,124000,122400,116700,121000,127100,129500,127700,125900,128900,130600,129600,124600,126200,131500,142700,143300,138100,133600,136500,139400,141700,144800,151800,154600,159700,156200,156000,156800,164200,161700,156700,150700,159700,162300,170700,165200,173200,165000,170600,166000,173600
2890,Black Hawk County,Iowa,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,105000,104300,96100,95300,95700,99200,99000,95200,99700,99600,103700,101700,107400,112900,117500,118500,120400,120000,116600,113600,112800,112100,113900,118200,125300,126000,117100,113500,115700,121200,123200,118300,125300,128800,135500,128100,124000,120600,124900,124800,124500,125700,124700,127300,119000,121900,116900,117900,118900,122800,126700,122600,122800,124800,132000,132600,129600,128800,132400,134300,133300,127600,122300,123700,125400,126300,121800,121000,132700,133800,133700,128400,131100,131100,126200,124200,126800,128100,127900,125700,129900,129300,132300,128600,128300,129600,131300,133500,134100,134800,135200,138600,136200,134500,127400,130200,132400,137100,137000,140400,135000,130300,129200,134200,147900,140800,141000,132900,142200,142700,141100,143700,143400,148100,142600,139800
1819,Johnson County,Iowa,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217500,210100,208500,213700,213800,206100,202100,203800,205700,205200,212200,228100,234800,233800,222100,220100,219400,217800,221000,220600,224100,230200,232600,233900,222900,219800,216900,221000,224400,227200,238900,237700,243100
711,Scott County,Minnesota,439,251200,253100,244500,235000,232800,235900,229000,235000,246900,254500,253600,235000,237000,226700,223300,211900,220000,222100,227100,218200,211300,202600,202700,195100,196000,188500,196700,196500,205000,219400,220900,222800,203300,199200,186100,198500,197100,200600,184100,178400,180800,191600,201000,210400,204200,199600,192300,191800,194100,193700,194400,191500,190000,192700,194600,197600,201800,206300,212600,208400,204100,200100,211800,219500,224200,223600,225100,229300,230700,233300,224900,222700,220100,211100,213100,219000,237300,240400,238400,234800,238900,242500,245100,243900,239300,245100,240700,240500,235200,237400,242100,242400,244100,243100,244100,244400,251300,254800,256900,255300,256100,263100,261100,258900,252800,254500,260600,265400,266200,262500,260900,261000,262500,258700,261500,263000,267900,263300,266100,284700,299900,301800,291000,284000,281900,280600,281000,291600,290600,283900,281900,289600,304900,297900,294300,300500,306800,303100,296800,298000,309900,298100,300200
2556,Stafford County,Virginia,440,295800,296000,291300,281600,269900,263000,253600,238800,231900,219900,218100,208300,212100,213000,217900,212000,215800,219100,211700,208100,201100,206700,201300,214800,218400,227700,223800,230600,226400,231100,224300,235000,225900,231800,217700,209300,198100,204700,208200,213400,212100,215500,217300,227800,235400,240900,230700,230500,229100,234500,236400,239900,244600,249100,247400,246700,249200,250900,252800,249200,249400,247500,250500,258700,267900,279100,281800,279900,269300,263400,265700,265600,270800,270000,276500,275500,273300,271900,274300,280700,284500,283100,291900,284200,289300,274000,284700,283600,289300,287300,289800,287800,285000,285400,288400,293800,293900,300200,297100,298500,291800,293000,294500,298600,303900,306900,304600,305600,301800,313500,311100,313400,308700,311600,311300,313200,310400,318300,318700,332000,333400,332500,320400,317700,322300,325300,321300,317900,329700,333300,333100,328200,329900,338400,337300,339900,338700,341000,342600,344400,348000,348300,349400
2729,Hunterdon County,New Jersey,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329300,329000,330600,317700,324100,332900,340700,334800,337900,337300,351100,352000,352900,346800,343400,348900,348500,345500,344900,348400,338600,333800,326900,343200,343000,343000,331000,333200,331600,322800,327200,326900,347200,339900,348400,346600,343900,332700,339000,346000,365400,351100,344000,340800,346900,356100,351400,351800,345000,344200,342400,348800,355000
2958,Livingston Parish,Louisiana,442,156400,152200,151200,150700,150300,148200,144100,145900,147600,149000,152400,151100,153600,149100,151100,149200,147300,143400,142600,145000,150000,150100,150900,146300,144600,141300,141300,142600,141500,140000,139600,139500,144200,141300,144700,140000,141900,140500,141600,138200,134800,134600,136200,140400,140600,140400,139500,140100,141800,142000,143700,144200,140100,138400,138600,143700,151300,149200,149000,145100,147300,149900,147400,147100,144000,144000,144700,144900,145900,149800,150900,149800,149300,148300,152200,155000,157200,159000,155900,156300,154500,158000,159400,163400,162300,162900,164200,163200,161900,158000,158000,159600,162300,163400,168700,168800,172400,170100,167800,167400,164400,165800,166900,166900,163600,157500,153700,152100,148700,146900,149400,152800,158600,160600,161800,162400,162200,160900,158600,158400,161300,162200,162300,161300,162500,162200,165100,163500,166700,165300,170100,168900,169200,170300,170400,173300,172100,173200,172100,172600,176500,176200,178100
960,Coweta County,Georgia,443,156900,154500,151400,154900,153800,160100,154700,155300,138300,134700,127100,134700,138900,136300,140300,140300,142100,140500,141600,146300,141600,140600,135300,138100,135300,133300,127800,125400,126100,130300,128900,132700,127900,124900,120200,110500,111600,108000,115800,113300,114100,117300,116100,114400,108500,113700,118900,123100,119000,118600,118400,126600,128900,132700,131200,130000,126500,131100,132800,136500,135800,136900,138400,140900,143700,147100,149600,150000,150900,152500,148800,149000,144300,151400,152000,154400,155100,157400,163100,164900,159900,157400,152900,158900,159800,161700,162100,164600,172300,175200,172500,169500,174600,176700,181200,177700,177700,178300,180200,182900,177500,174000,173200,181000,178700,173600,168500,177500,185000,184500,181100,177300,180400,183700,184100,183600,184300,192500,199300,200700,204800,204900,208400,205900,202700,198600,199100,201600,205600,205700,209900,211300,218200,213900,216500,220000,228500,227100,221800,223600,225100,231600,238200
387,Blair County,Pennsylvania,444,,,,,,88200,90100,85000,84200,77600,77900,75900,93400,96800,101500,85100,86500,79600,84000,81000,89100,86700,94500,90100,91900,91900,95900,92400,76500,78000,78800,84900,81600,83200,89700,89500,84700,77700,74100,75600,84000,80100,79600,80100,90500,90600,86700,86700,93300,86400,88800,89600,98600,89300,88200,88500,95600,93800,91600,83800,88200,89900,95000,95700,97600,100400,96900,92300,92700,93900,94600,85400,83800,83000,92800,91800,91400,89000,91500,90300,88700,84700,87300,87400,88900,84500,84600,87600,89900,89700,89900,95100,97500,97900,93800,93900,90000,89900,92600,94500,91100,88500,85400,90900,91100,95500,93600,96500,99600,95700,96800,97600,109900,113200,109800,100200,96500,97600,107500,105200,106000,100200,97100,92400,88100,88900,92100,101300,110800,107900,99900,92300,91100,97100,107100,117500,117500,108600,103500,99800,98500,93300,
3071,Washington County,Rhode Island,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324400,327300,324200,329000,331600,339100,335700,331700,326300,335600,342000,354600,348600,351700,351500,352500,354000,349400,349100,339600,338900,351900,355500,352500,342600,351500,359600,369600,360400,359300,362800,368200
2844,Sebastian County,Arkansas,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96600,98200,108500,103700,108500,101600,108000,97700,99500,95300,100700,100500,105400,108200,104300,104700,98900,103600,103600,104000,102900,95000,100100,97500,99700,95400,100200,101500,96600,95100,95900,106100,108100,109000,102400,101300,100300,103300,97100,92200,94400,103000,105400,102000,99100,109500,110000,111700,107200,108800,108200,107600,108900,111800,113800,116800,115300,110800,106000,109800,114300,112800,113400,117300,122300,112500,102200,100100,103300,113400,116200,118200,112100,110800,117200,119300,123700,122300,124600,125300,123400,126200,125300,123300,125100,121900,127200,127000,140900,
